,CO2,Persons,Hour,Light,CO2_Diff
7564,355.0,0,4,0,0.0
7565,355.0,0,4,0,0.0
7566,355.0,0,4,0,0.0
7567,355.0,0,4,0,0.0
7568,355.0,0,4,0,0.0
7569,355.0,0,4,0,0.0
7570,355.0,0,4,0,0.0
7571,355.0,0,4,0,0.0
7572,355.0,0,4,0,0.0
7573,355.0,0,4,0,0.0
7574,355.0,0,4,0,0.0
7575,355.0,0,4,0,0.0
7576,355.0,0,4,0,0.0
7577,355.0,0,4,0,0.0
7578,355.0,0,4,0,0.0
7579,355.0,0,4,0,0.0
7580,355.0,0,4,0,0.0
7581,355.0,0,4,0,0.0
7582,355.0,0,4,0,0.0
7583,355.0,0,4,0,0.0
7584,355.0,0,5,0,0.0
7585,355.0,0,5,0,0.0
7586,355.0,0,5,0,0.0
7587,355.0,0,5,0,0.0
7588,355.0,0,5,0,0.0
7589,355.0,0,5,0,0.0
7590,355.0,0,5,0,0.0
7591,355.0,0,5,0,0.0
7592,355.0,0,5,0,0.0
7593,355.0,0,5,0,0.0
7594,355.0,0,5,0,0.0
7595,355.0,0,5,0,0.0
7596,355.0,0,5,0,0.0
7597,355.0,0,5,0,0.0
7598,355.0,0,5,0,0.0
7599,355.0,0,5,0,0.0
7600,355.0,0,5,0,0.0
7601,355.0,0,5,0,0.0
7602,355.0,0,5,0,0.0
7603,355.0,0,5,0,0.0
7604,355.0,0,5,0,0.0
7605,355.0,0,5,0,0.0
7606,355.0,0,5,0,0.0
7607,355.0,0,5,0,0.0
7608,355.0,0,5,0,0.0
7609,355.0,0,5,0,0.0
7610,355.0,0,5,0,0.0
7611,355.0,0,5,0,0.0
7612,355.0,0,5,0,0.0
7613,355.0,0,5,0,0.0
7614,355.0,0,5,0,0.0
7615,355.0,0,5,0,0.0
7616,355.0,0,5,0,0.0
7617,355.0,0,5,0,0.0
7618,355.0,0,5,0,0.0
7619,355.0,0,5,0,0.0
7620,355.0,0,5,0,0.0
7621,355.0,0,5,0,0.0
7622,355.0,0,5,0,0.0
7623,355.0,0,5,0,0.0
7624,355.0,0,5,0,0.0
7625,355.0,0,5,0,0.0
7626,355.0,0,5,0,0.0
7627,355.0,0,5,0,0.0
7628,355.0,0,5,0,0.0
7629,355.0,0,5,0,0.0
7630,355.0,0,5,0,0.0
7631,355.0,0,5,0,0.0
7632,355.0,0,5,0,0.0
7633,355.0,0,5,0,0.0
7634,355.0,0,5,0,0.0
7635,355.0,0,5,0,0.0
7636,355.0,0,5,0,0.0
7637,355.0,0,5,0,0.0
7638,355.0,0,5,0,0.0
7639,355.0,0,5,0,0.0
7640,355.0,0,5,591,0.0
7641,355.0,0,5,0,0.0
7642,355.0,0,5,0,0.0
7643,355.0,0,5,0,0.0
7644,355.0,0,5,0,0.0
7645,355.0,0,5,0,0.0
7646,355.0,0,5,0,0.0
7647,355.0,0,5,0,0.0
7648,355.0,0,5,0,0.0
7649,355.0,0,5,0,0.0
7650,355.0,0,5,0,0.0
7651,355.0,0,5,0,0.0
7652,355.0,0,5,0,0.0
7653,355.0,0,5,0,0.0
7654,355.0,0,5,0,0.0
7655,355.0,0,5,0,0.0
7656,355.0,0,5,0,0.0
7657,355.0,0,5,0,0.0
7658,355.0,0,5,0,0.0
7659,355.0,0,5,0,0.0
7660,355.0,0,5,0,0.0
7661,355.0,0,5,0,0.0
7662,355.0,0,5,0,0.0
7663,355.0,0,5,0,0.0
7664,355.0,0,5,0,0.0
7665,355.0,0,5,0,0.0
7666,355.0,0,5,0,0.0
7667,355.0,0,5,0,0.0
7668,355.0,0,5,0,0.0
7669,355.0,0,5,0,0.0
7670,355.0,0,5,0,0.0
7671,355.0,0,5,0,0.0
7672,355.0,0,5,0,0.0
7673,355.0,0,5,0,0.0
7674,355.0,0,5,0,0.0
7675,355.0,0,5,0,0.0
7676,355.0,0,5,0,0.0
7677,355.0,0,5,0,0.0
7678,355.0,0,5,0,0.0
7679,355.0,0,5,0,0.0
7680,355.0,0,5,0,0.0
7681,355.0,0,5,0,0.0
7682,355.0,0,5,0,0.0
7683,355.0,0,5,0,0.0
7684,355.0,0,5,0,0.0
7685,355.0,0,5,0,0.0
7686,355.0,0,5,0,0.0
7687,355.0,0,5,0,0.0
7688,355.0,0,5,0,0.0
7689,355.0,0,5,0,0.0
7690,355.0,0,5,0,0.0
7691,355.0,0,5,0,0.0
7692,355.0,0,5,0,0.0
7693,355.0,0,5,0,0.0
7694,355.0,0,5,0,0.0
7695,355.0,0,5,0,0.0
7696,355.0,0,5,0,0.0
7697,355.0,0,5,0,0.0
7698,355.0,0,5,0,0.0
7699,355.0,0,5,0,0.0
7700,355.0,0,5,0,0.0
7701,355.0,0,6,0,0.0
7702,355.0,0,6,0,0.0
7703,355.0,0,6,0,0.0
7704,355.0,0,6,0,0.0
7705,355.0,0,6,0,0.0
7706,355.0,0,6,0,0.0
7707,355.0,0,6,0,0.0
7708,355.0,0,6,0,0.0
7709,355.0,0,6,0,0.0
7710,355.0,0,6,0,0.0
7711,355.0,0,6,0,0.0
7712,355.0,0,6,0,0.0
7713,355.0,0,6,0,0.0
7714,355.0,0,6,0,0.0
7715,355.0,0,6,0,0.0
7716,355.0,0,6,0,0.0
7717,355.0,0,6,0,0.0
7718,355.0,0,6,0,0.0
7719,355.0,0,6,0,0.0
7720,355.0,0,6,0,0.0
7721,355.0,0,6,0,0.0
7722,355.0,0,6,0,0.0
7723,355.0,0,6,0,0.0
7724,355.0,0,6,0,0.0
7725,355.0,0,6,0,0.0
7726,355.0,0,6,0,0.0
7727,355.0,0,6,0,0.0
7728,355.0,0,6,0,0.0
7729,355.0,0,6,0,0.0
7730,355.0,0,6,0,0.0
7731,355.0,0,6,0,0.0
7732,355.0,0,6,0,0.0
7733,355.0,0,6,0,0.0
7734,355.0,0,6,0,0.0
7735,355.0,0,6,0,0.0
7736,355.0,0,6,0,0.0
7737,355.0,0,6,0,0.0
7738,355.0,0,6,0,0.0
7739,355.0,0,6,0,0.0
7740,355.0,0,6,0,0.0
7741,355.0,0,6,0,0.0
7742,355.0,0,6,0,0.0
7743,355.0,0,6,0,0.0
7744,355.0,0,6,0,0.0
7745,355.0,0,6,0,0.0
7746,355.0,0,6,0,0.0
7747,355.0,0,6,0,0.0
7748,355.0,0,6,0,0.0
7749,355.0,0,6,0,0.0
7750,355.0,0,6,0,0.0
7751,355.0,0,6,0,0.0
7752,355.0,0,6,0,0.0
7753,355.0,0,6,0,0.0
7754,355.0,0,6,0,0.0
7755,355.0,0,6,0,0.0
7756,355.0,0,6,0,0.0
7757,355.0,0,6,0,0.0
7758,355.0,0,6,0,0.0
7759,355.0,0,6,0,0.0
7760,350.0,0,6,0,-5.0
7761,350.0,0,6,0,-5.0
7762,355.0,0,6,0,0.0
7763,355.0,0,6,0,0.0
7764,355.0,0,6,0,0.0
7765,355.0,0,6,0,0.0
7766,355.0,0,6,0,0.0
7767,355.0,0,6,0,0.0
7768,355.0,0,6,0,0.0
7769,355.0,0,6,0,0.0
7770,350.0,0,6,0,0.0
7771,355.0,0,6,0,5.0
7772,355.0,0,6,0,0.0
7773,355.0,0,6,0,0.0
7774,350.0,0,6,0,-5.0
7775,355.0,0,6,0,0.0
7776,355.0,0,6,0,0.0
7777,355.0,0,6,0,0.0
7778,355.0,0,6,0,0.0
7779,355.0,0,6,0,0.0
7780,355.0,0,6,0,5.0
7781,355.0,0,6,0,0.0
7782,355.0,0,6,0,0.0
7783,355.0,0,6,0,0.0
7784,355.0,0,6,0,5.0
7785,350.0,0,6,0,-5.0
7786,350.0,0,6,0,-5.0
7787,355.0,0,6,0,0.0
7788,355.0,0,6,0,0.0
7789,355.0,0,6,0,0.0
7790,355.0,0,6,0,0.0
7791,350.0,0,6,0,-5.0
7792,355.0,0,6,0,0.0
7793,350.0,0,6,0,-5.0
7794,355.0,0,6,0,0.0
7795,355.0,0,6,0,5.0
7796,350.0,0,6,0,0.0
7797,355.0,0,6,0,0.0
7798,355.0,0,6,0,0.0
7799,355.0,0,6,0,0.0
7800,355.0,0,6,0,0.0
7801,350.0,0,6,0,0.0
7802,355.0,0,6,0,0.0
7803,355.0,0,6,0,5.0
7804,355.0,0,6,0,0.0
7805,355.0,0,6,2,0.0
7806,350.0,0,6,2,0.0
7807,350.0,0,6,2,-5.0
7808,350.0,0,6,2,-5.0
7809,350.0,0,6,2,-5.0
7810,350.0,0,6,2,-5.0
7811,350.0,0,6,2,0.0
7812,350.0,0,6,2,-5.0
7813,350.0,0,6,2,-5.0
7814,350.0,0,6,2,-5.0
7815,350.0,0,6,2,-5.0
7816,350.0,0,6,4,0.0
7817,355.0,0,7,4,5.0
7818,350.0,0,7,4,0.0
7819,355.0,0,7,4,5.0
7820,355.0,0,7,4,5.0
7821,350.0,0,7,4,0.0
7822,355.0,0,7,4,5.0
7823,350.0,0,7,4,0.0
7824,355.0,0,7,6,5.0
7825,350.0,0,7,6,0.0
7826,350.0,0,7,6,0.0
7827,350.0,0,7,6,-5.0
7828,350.0,0,7,6,0.0
7829,350.0,0,7,6,-5.0
7830,350.0,0,7,6,-5.0
7831,350.0,0,7,8,0.0
7832,350.0,0,7,8,-5.0
7833,350.0,0,7,8,0.0
7834,350.0,0,7,8,-5.0
7835,350.0,0,7,8,0.0
7836,350.0,0,7,8,0.0
7837,350.0,0,7,8,0.0
7838,350.0,0,7,10,0.0
7839,350.0,0,7,10,0.0
7840,350.0,0,7,10,0.0
7841,350.0,0,7,10,0.0
7842,350.0,0,7,10,0.0
7843,350.0,0,7,10,0.0
7844,350.0,0,7,10,0.0
7845,350.0,0,7,10,0.0
7846,350.0,0,7,10,0.0
7847,350.0,0,7,10,0.0
7848,350.0,0,7,10,0.0
7849,350.0,0,7,10,0.0
7850,350.0,0,7,10,0.0
7851,350.0,0,7,12,0.0
7852,350.0,0,7,12,0.0
7853,350.0,0,7,12,0.0
7854,350.0,0,7,16,0.0
7855,350.0,0,7,16,0.0
7856,350.0,0,7,16,0.0
7857,350.0,0,7,18,0.0
7858,350.0,0,7,18,0.0
7859,350.0,0,7,18,0.0
7860,350.0,0,7,18,0.0
7861,350.0,0,7,20,0.0
7862,350.0,0,7,20,0.0
7863,350.0,0,7,20,0.0
7864,350.0,0,7,20,0.0
7865,350.0,0,7,20,0.0
7866,350.0,0,7,22,0.0
7867,350.0,0,7,22,0.0
7868,350.0,0,7,22,0.0
7869,350.0,0,7,22,0.0
7870,350.0,0,7,22,0.0
7871,350.0,0,7,24,0.0
7872,350.0,0,7,24,0.0
7873,350.0,0,7,24,0.0
7874,350.0,0,7,24,0.0
7875,350.0,0,7,24,0.0
7876,350.0,0,7,24,0.0
7877,350.0,0,7,24,0.0
7878,350.0,0,7,24,0.0
7879,350.0,0,7,24,0.0
7880,350.0,0,7,28,0.0
7881,350.0,0,7,30,0.0
7882,350.0,0,7,30,0.0
7883,350.0,0,7,30,0.0
7884,350.0,0,7,30,0.0
7885,350.0,0,7,30,0.0
7886,350.0,0,7,32,0.0
7887,350.0,0,7,32,0.0
7888,350.0,0,7,32,0.0
7889,350.0,0,7,32,0.0
7890,350.0,0,7,34,0.0
7891,350.0,0,7,34,0.0
7892,350.0,0,7,34,0.0
7893,350.0,0,7,34,0.0
7894,350.0,0,7,34,0.0
7895,350.0,0,7,36,0.0
7896,350.0,0,7,36,0.0
7897,350.0,0,7,36,0.0
7898,350.0,0,7,36,0.0
7899,350.0,0,7,36,0.0
7900,350.0,0,7,36,0.0
7901,350.0,0,7,36,0.0
7902,350.0,0,7,36,0.0
7903,350.0,0,7,38,0.0
7904,350.0,0,7,36,0.0
7905,350.0,0,7,40,0.0
7906,350.0,0,7,42,0.0
7907,350.0,0,7,42,0.0
7908,350.0,0,7,42,0.0
7909,350.0,0,7,42,0.0
7910,350.0,0,7,44,0.0
7911,350.0,0,7,44,0.0
7912,350.0,0,7,44,0.0
7913,350.0,0,7,44,0.0
7914,350.0,0,7,46,0.0
7915,350.0,0,7,46,0.0
7916,350.0,0,7,46,0.0
7917,350.0,0,7,46,0.0
7918,350.0,0,7,48,0.0
7919,350.0,0,7,48,0.0
7920,350.0,0,7,50,0.0
7921,350.0,0,7,50,0.0
7922,350.0,0,7,52,0.0
7923,350.0,0,7,54,0.0
7924,350.0,0,7,54,0.0
7925,350.0,0,7,56,0.0
7926,350.0,0,7,56,0.0
7927,350.0,0,7,56,0.0
7928,350.0,0,7,56,0.0
7929,350.0,0,7,56,0.0
7930,350.0,0,7,56,0.0
7931,350.0,0,7,56,0.0
7932,350.0,0,7,56,0.0
7933,350.0,0,8,56,0.0
7934,350.0,0,8,56,0.0
7935,350.0,0,8,56,0.0
7936,350.0,0,8,58,0.0
7937,350.0,0,8,58,0.0
7938,350.0,0,8,58,0.0
7939,350.0,0,8,60,0.0
7940,350.0,0,8,60,0.0
7941,350.0,0,8,62,0.0
7942,350.0,0,8,64,0.0
7943,350.0,0,8,66,0.0
7944,350.0,0,8,66,0.0
7945,350.0,0,8,66,0.0
7946,350.0,0,8,66,0.0
7947,350.0,0,8,66,0.0
7948,350.0,0,8,66,0.0
7949,350.0,0,8,66,0.0
7950,350.0,0,8,68,0.0
7951,350.0,0,8,68,0.0
7952,350.0,0,8,68,0.0
7953,350.0,0,8,68,0.0
7954,350.0,0,8,68,0.0
7955,350.0,0,8,68,0.0
7956,350.0,0,8,70,0.0
7957,350.0,0,8,70,0.0
7958,350.0,0,8,70,0.0
7959,350.0,0,8,70,0.0
7960,350.0,0,8,72,0.0
7961,350.0,0,8,72,0.0
7962,350.0,0,8,72,0.0
7963,350.0,0,8,72,0.0
7964,350.0,0,8,72,0.0
7965,350.0,0,8,74,0.0
7966,350.0,0,8,74,0.0
7967,350.0,0,8,74,0.0
7968,350.0,0,8,74,0.0
7969,350.0,0,8,74,0.0
7970,350.0,0,8,76,0.0
7971,350.0,0,8,76,0.0
7972,350.0,0,8,76,0.0
7973,350.0,0,8,78,0.0
7974,350.0,0,8,78,0.0
7975,350.0,0,8,78,0.0
7976,350.0,0,8,78,0.0
7977,350.0,0,8,78,0.0
7978,350.0,0,8,78,0.0
7979,350.0,0,8,78,0.0
7980,350.0,0,8,78,0.0
7981,350.0,0,8,78,0.0
7982,350.0,0,8,78,0.0
7983,350.0,0,8,78,0.0
7984,350.0,0,8,78,0.0
7985,350.0,0,8,78,0.0
7986,350.0,0,8,78,0.0
7987,350.0,0,8,78,0.0
7988,350.0,0,8,78,0.0
7989,350.0,0,8,80,0.0
7990,350.0,0,8,80,0.0
7991,350.0,0,8,82,0.0
7992,350.0,0,8,82,0.0
7993,350.0,0,8,78,0.0
7994,350.0,0,8,80,0.0
7995,350.0,0,8,80,0.0
7996,350.0,0,8,82,0.0
7997,350.0,0,8,82,0.0
7998,350.0,0,8,82,0.0
7999,350.0,0,8,86,0.0
8000,350.0,0,8,86,0.0
8001,350.0,0,8,86,0.0
8002,350.0,0,8,86,0.0
8003,350.0,0,8,86,0.0
8004,350.0,0,8,86,0.0
8005,350.0,0,8,86,0.0
8006,350.0,0,8,86,0.0
8007,350.0,0,8,88,0.0
8008,350.0,0,8,88,0.0
8009,350.0,0,8,88,0.0
8010,350.0,0,8,88,0.0
8011,350.0,0,8,88,0.0
8012,350.0,0,8,88,0.0
8013,350.0,0,8,88,0.0
8014,350.0,0,8,88,0.0
8015,350.0,0,8,88,0.0
8016,350.0,0,8,88,0.0
8017,350.0,0,8,88,0.0
8018,350.0,0,8,88,0.0
8019,350.0,0,8,90,0.0
8020,350.0,0,8,88,0.0
8021,350.0,0,8,90,0.0
8022,350.0,0,8,88,0.0
8023,350.0,0,8,88,0.0
8024,350.0,0,8,88,0.0
8025,350.0,0,8,88,0.0
8026,350.0,0,8,90,0.0
8027,350.0,0,8,90,0.0
8028,350.0,0,8,90,0.0
8029,350.0,0,8,90,0.0
8030,350.0,0,8,90,0.0
8031,350.0,0,8,90,0.0
8032,350.0,0,8,92,0.0
8033,350.0,0,8,90,0.0
8034,350.0,0,8,90,0.0
8035,350.0,0,8,90,0.0
8036,350.0,0,8,90,0.0
8037,350.0,0,8,88,0.0
8038,350.0,0,8,88,0.0
8039,350.0,0,8,88,0.0
8040,350.0,0,8,88,0.0
8041,350.0,0,8,88,0.0
8042,350.0,0,8,88,0.0
8043,350.0,0,8,88,0.0
8044,350.0,0,8,88,0.0
8045,350.0,0,8,88,0.0
8046,350.0,0,8,88,0.0
8047,350.0,0,8,88,0.0
8048,350.0,0,8,88,0.0
8049,350.0,0,9,86,0.0
8050,350.0,0,9,88,0.0
8051,350.0,0,9,88,0.0
8052,350.0,0,9,88,0.0
8053,350.0,0,9,88,0.0
8054,350.0,0,9,88,0.0
8055,350.0,0,9,88,0.0
8056,350.0,0,9,88,0.0
8057,350.0,0,9,88,0.0
8058,350.0,0,9,88,0.0
8059,350.0,0,9,88,0.0
8060,350.0,0,9,88,0.0
8061,350.0,0,9,88,0.0
8062,350.0,0,9,90,0.0
8063,350.0,0,9,90,0.0
8064,350.0,0,9,90,0.0
8065,350.0,0,9,90,0.0
8066,350.0,0,9,90,0.0
8067,350.0,0,9,90,0.0
8068,350.0,0,9,92,0.0
8069,350.0,0,9,90,0.0
8070,350.0,0,9,94,0.0
8071,350.0,0,9,94,0.0
8072,350.0,0,9,94,0.0
8073,350.0,0,9,94,0.0
8074,350.0,0,9,94,0.0
8075,350.0,0,9,94,0.0
8076,370.0,1,15,154,20.0
8077,370.0,1,15,156,20.0
8078,370.0,1,15,156,20.0
8079,370.0,1,15,158,20.0
8080,370.0,1,15,156,20.0
8081,370.0,1,15,158,20.0
8082,370.0,1,15,146,20.0
8083,370.0,1,15,158,20.0
8084,370.0,1,15,156,20.0
8085,370.0,1,15,158,20.0
8086,370.0,1,15,158,0.0
8087,370.0,1,15,160,0.0
8088,370.0,1,15,160,0.0
8089,370.0,1,15,158,0.0
8090,370.0,1,15,154,0.0
8091,370.0,1,15,154,0.0
8092,370.0,1,15,146,0.0
8093,370.0,1,15,146,0.0
8094,370.0,1,15,146,0.0
8095,370.0,1,15,146,0.0
8096,370.0,1,15,146,0.0
8097,370.0,1,15,146,0.0
8098,370.0,1,15,146,0.0
8099,370.0,1,15,144,0.0
8100,370.0,1,15,142,0.0
8101,370.0,1,15,144,0.0
8102,370.0,1,15,144,0.0
8103,375.0,1,15,146,5.0
8104,375.0,1,15,146,5.0
8105,375.0,1,15,148,5.0
8106,375.0,1,15,148,5.0
8107,375.0,1,15,114,5.0
8108,375.0,1,15,114,5.0
8109,375.0,1,15,114,5.0
8110,375.0,1,15,116,5.0
8111,375.0,1,15,116,5.0
8112,375.0,1,15,116,5.0
8113,380.0,1,15,116,5.0
8114,380.0,1,15,148,5.0
8115,380.0,1,15,146,5.0
8116,380.0,1,15,146,5.0
8117,380.0,1,15,146,5.0
8118,380.0,1,15,146,5.0
8119,380.0,1,15,140,5.0
8120,380.0,1,15,142,5.0
8121,380.0,1,15,140,5.0
8122,385.0,1,15,140,10.0
8123,385.0,1,15,136,5.0
8124,385.0,1,15,136,5.0
8125,385.0,1,15,136,5.0
8126,390.0,1,15,136,10.0
8127,405.0,1,15,136,25.0
8128,420.0,1,15,134,40.0
8129,430.0,1,15,134,50.0
8130,425.0,1,15,134,45.0
8131,425.0,1,15,134,45.0
8132,420.0,1,15,134,35.0
8133,420.0,1,15,136,35.0
8134,425.0,1,15,134,40.0
8135,420.0,1,15,136,35.0
8136,415.0,1,16,104,25.0
8137,425.0,1,16,102,20.0
8138,425.0,1,16,100,5.0
8139,425.0,1,16,104,-5.0
8140,430.0,1,16,104,5.0
8141,430.0,1,16,98,5.0
8142,435.0,1,16,98,15.0
8143,445.0,1,16,100,25.0
8144,445.0,1,16,98,20.0
8145,455.0,1,16,102,35.0
8146,460.0,1,16,92,45.0
8147,465.0,1,16,98,40.0
8148,465.0,1,16,96,40.0
8149,475.0,1,16,92,50.0
8150,480.0,1,16,92,50.0
8151,475.0,1,16,92,45.0
8152,475.0,1,16,92,40.0
8153,475.0,1,16,90,30.0
8154,475.0,1,16,88,30.0
8155,475.0,1,16,86,20.0
8156,475.0,1,16,86,15.0
8157,470.0,1,16,86,5.0
8158,475.0,1,16,86,10.0
8159,475.0,1,16,86,0.0
8160,475.0,1,16,84,-5.0
8161,475.0,1,16,106,0.0
8162,485.0,1,16,104,10.0
8163,490.0,1,16,102,15.0
8164,500.0,1,16,102,25.0
8165,500.0,1,16,98,25.0
8166,500.0,1,16,96,25.0
8167,510.0,1,16,94,40.0
8168,515.0,1,16,100,40.0
8169,515.0,1,16,106,40.0
8170,520.0,1,16,106,45.0
8171,520.0,1,16,102,45.0
8172,520.0,1,16,102,35.0
8173,515.0,1,16,104,25.0
8174,515.0,1,16,100,15.0
8175,525.0,1,16,98,25.0
8176,530.0,1,16,98,30.0
8177,545.0,1,16,98,35.0
8178,555.0,1,16,100,40.0
8179,555.0,1,16,100,40.0
8180,560.0,1,16,98,40.0
8181,565.0,1,16,96,45.0
8182,560.0,1,16,96,40.0
8183,560.0,1,16,94,45.0
8184,570.0,1,16,96,55.0
8185,575.0,1,16,72,50.0
8186,575.0,1,16,72,45.0
8187,575.0,1,16,72,30.0
8188,580.0,1,16,72,25.0
8189,580.0,1,16,70,25.0
8190,585.0,1,16,72,25.0
8191,595.0,1,16,72,30.0
8192,595.0,1,16,72,35.0
8193,595.0,1,16,72,35.0
8194,595.0,1,16,72,25.0
8195,605.0,1,16,72,30.0
8196,605.0,1,16,72,30.0
8197,605.0,1,16,72,30.0
8198,605.0,1,16,68,25.0
8199,610.0,1,16,66,30.0
8200,605.0,1,16,66,20.0
8201,610.0,1,16,64,15.0
8202,620.0,1,16,64,25.0
8203,620.0,1,16,64,25.0
8204,625.0,1,16,62,30.0
8205,630.0,1,16,62,25.0
8206,635.0,1,16,62,30.0
8207,635.0,1,16,76,30.0
8208,635.0,1,16,82,30.0
8209,630.0,1,16,78,20.0
8210,650.0,1,16,78,45.0
8211,655.0,1,16,78,45.0
8212,670.0,1,16,74,50.0
8213,675.0,1,16,72,55.0
8214,675.0,1,16,74,50.0
8215,675.0,1,16,74,45.0
8216,675.0,1,16,78,40.0
8217,680.0,1,16,82,45.0
8218,680.0,1,16,82,45.0
8219,685.0,1,16,86,55.0
8220,685.0,1,16,88,35.0
8221,685.0,1,16,88,30.0
8222,685.0,1,16,84,15.0
8223,685.0,1,16,84,10.0
8224,680.0,1,16,80,5.0
8225,690.0,1,16,80,15.0
8226,690.0,1,16,80,15.0
8227,695.0,1,16,76,15.0
8228,690.0,1,16,74,10.0
8229,695.0,1,16,70,10.0
8230,705.0,1,16,68,20.0
8231,725.0,1,16,64,40.0
8232,730.0,1,16,64,45.0
8233,735.0,1,16,62,50.0
8234,730.0,1,16,58,50.0
8235,720.0,1,16,56,30.0
8236,720.0,1,16,56,30.0
8237,720.0,1,16,54,25.0
8238,720.0,1,16,54,30.0
8239,720.0,1,16,54,25.0
8240,735.0,1,16,54,30.0
8241,740.0,1,16,54,15.0
8242,740.0,1,16,52,10.0
8243,740.0,1,16,52,5.0
8244,740.0,1,16,50,10.0
8245,750.0,1,16,50,30.0
8246,755.0,1,16,50,35.0
8247,760.0,1,16,48,40.0
8248,760.0,1,16,48,40.0
8249,755.0,1,16,38,35.0
8250,760.0,1,16,38,25.0
8251,750.0,1,17,38,10.0
8252,750.0,1,17,38,10.0
8253,750.0,1,17,38,10.0
8254,760.0,1,17,36,20.0
8255,755.0,1,17,34,5.0
8256,755.0,1,17,40,0.0
8257,765.0,1,17,32,5.0
8258,760.0,1,17,34,0.0
8259,760.0,1,17,34,5.0
8260,765.0,1,17,900,5.0
8261,770.0,1,17,1042,20.0
8262,780.0,1,17,1114,30.0
8263,780.0,1,17,1136,30.0
8264,780.0,1,17,1146,20.0
8265,785.0,1,17,1146,30.0
8266,785.0,1,17,1146,30.0
8267,785.0,1,17,1142,20.0
8268,780.0,1,17,1142,20.0
8269,780.0,1,17,1140,20.0
8270,780.0,1,17,1138,15.0
8271,785.0,1,17,1134,15.0
8272,785.0,1,17,1132,5.0
8273,785.0,1,17,1128,5.0
8274,785.0,1,17,1128,5.0
8275,785.0,0,17,1122,0.0
8276,785.0,0,17,1120,0.0
8277,795.0,0,17,1118,10.0
8278,800.0,0,17,1118,20.0
8279,805.0,0,17,1118,25.0
8280,800.0,0,17,1116,20.0
8281,805.0,0,17,1112,20.0
8282,810.0,0,17,1112,25.0
8283,810.0,0,17,1112,25.0
8284,815.0,0,17,1112,30.0
8285,815.0,0,17,1106,30.0
8286,815.0,0,17,1108,30.0
8287,815.0,0,17,1104,20.0
8288,815.0,0,17,1104,15.0
8289,820.0,0,17,1102,15.0
8290,810.0,0,17,1104,10.0
8291,800.0,0,17,1100,-5.0
8292,800.0,0,17,1100,-10.0
8293,800.0,0,17,1106,-10.0
8294,805.0,0,17,1104,-10.0
8295,800.0,0,17,1106,-15.0
8296,800.0,0,17,1108,-15.0
8297,800.0,0,17,1106,-15.0
8298,805.0,0,17,1104,-10.0
8299,810.0,0,17,1106,-10.0
8300,810.0,0,17,1102,0.0
8301,805.0,0,17,1102,5.0
8302,805.0,0,17,1104,5.0
8303,800.0,0,17,1106,0.0
8304,805.0,0,17,1100,0.0
8305,805.0,0,17,1102,5.0
8306,810.0,0,17,1104,10.0
8307,810.0,0,17,1100,10.0
8308,815.0,0,17,1098,10.0
8309,820.0,0,17,1100,10.0
8310,830.0,0,17,1100,20.0
8311,835.0,0,17,1098,30.0
8312,830.0,0,17,1096,25.0
8313,835.0,0,17,1100,35.0
8314,840.0,0,17,1098,35.0
8315,840.0,0,17,1096,35.0
8316,835.0,0,17,1094,25.0
8317,845.0,0,17,1090,35.0
8318,840.0,0,17,1092,25.0
8319,840.0,0,17,1092,20.0
8320,835.0,0,17,1094,5.0
8321,835.0,0,17,1090,0.0
8322,835.0,0,17,1092,5.0
8323,830.0,0,17,1090,-5.0
8324,830.0,0,17,1090,-10.0
8325,830.0,0,17,1090,-10.0
8326,835.0,0,17,1094,0.0
8327,835.0,0,17,1092,-10.0
8328,840.0,0,17,1090,0.0
8329,840.0,0,17,1090,0.0
8330,830.0,1,17,1086,-5.0
8331,830.0,1,17,754,-5.0
8332,830.0,0,17,756,-5.0
8333,835.0,0,17,756,5.0
8334,825.0,0,17,754,-5.0
8335,835.0,0,17,752,5.0
8336,830.0,0,17,750,-5.0
8337,845.0,0,17,750,10.0
8338,850.0,0,17,748,10.0
8339,850.0,0,17,750,10.0
8340,855.0,0,17,752,25.0
8341,855.0,0,17,752,25.0
8342,850.0,0,17,750,20.0
8343,845.0,0,17,752,10.0
8344,840.0,0,17,752,15.0
8345,840.0,0,17,752,5.0
8346,835.0,0,17,750,5.0
8347,835.0,0,17,750,-10.0
8348,835.0,0,17,754,-15.0
8349,835.0,0,17,750,-15.0
8350,830.0,0,17,750,-25.0
8351,830.0,0,17,748,-25.0
8352,830.0,0,17,750,-20.0
8353,825.0,0,17,750,-20.0
8354,830.0,0,17,750,-10.0
8355,830.0,0,17,748,-10.0
8356,845.0,0,17,748,10.0
8357,835.0,0,17,752,0.0
8358,835.0,0,17,750,0.0
8359,835.0,0,17,752,0.0
8360,835.0,0,17,750,5.0
8361,830.0,0,17,752,0.0
8362,835.0,0,17,748,5.0
8363,840.0,0,17,748,15.0
8364,840.0,0,17,748,10.0
8365,845.0,0,17,748,15.0
8366,840.0,0,17,746,-5.0
8367,845.0,0,17,746,10.0
8368,850.0,0,18,744,15.0
8369,850.0,0,18,744,15.0
8370,845.0,0,18,0,10.0
8371,850.0,0,18,0,20.0
8372,855.0,0,18,0,20.0
8373,845.0,0,18,0,5.0
8374,850.0,0,18,0,10.0
8375,850.0,0,18,0,5.0
8376,850.0,0,18,0,10.0
8377,845.0,0,18,0,0.0
8378,840.0,0,18,0,-10.0
